"_id","instituciones","entity","type","year","month","partidos","casos","lideres","page","reactions.wow","reactions.like","reactions.sad","reactions.shares","reactions.love","reactions.haha","reactions.angry"
"ObjectId(""59f544f8d7cfe832639f690d"")","[{""wow"":7996,""like"":72137,""short_name"":""fiscalia"",""sad"":4605,""shares"":47170,""love"":4228,""comment_count"":2364,""haha"":6724,""post_count"":451,""angry"":38987,""friendly_name"":""Fiscalía""},{""wow"":0,""like"":0,""short_name"":""pacto-global"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Pacto Global""},{""wow"":0,""like"":6,""short_name"":""transparencia-colombia"",""sad"":0,""shares"":0,""love"":1,""comment_count"":1,""haha"":0,""post_count"":2,""angry"":0,""friendly_name"":""Transparencia por Colombia""},{""wow"":548,""like"":6962,""short_name"":""policia-nacional"",""sad"":528,""shares"":3661,""love"":697,""comment_count"":516,""haha"":702,""post_count"":70,""angry"":1363,""friendly_name"":""Policía Nacional""},{""wow"":387,""like"":2070,""short_name"":""sic"",""sad"":553,""shares"":952,""love"":63,""comment_count"":183,""haha"":97,""post_count"":20,""angry"":646,""friendly_name"":""SIC""},{""wow"":1250,""like"":75085,""short_name"":""congreso"",""sad"":594,""shares"":26751,""love"":7531,""comment_count"":6841,""haha"":8774,""post_count"":349,""angry"":7820,""friendly_name"":""Congreso de la República""},{""wow"":0,""like"":0,""short_name"":""cea"",""sad"":0,""shares"":0,""love"":0,""comment_count"":12,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Centro de Estrategias Anticorrupción""},{""wow"":0,""like"":0,""short_name"":""iglesias-evangelicas"",""sad"":0,""shares"":0,""love"":0,""comment_count"":2,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Iglesias Cristianas Evangélicas""},{""wow"":240,""like"":5270,""short_name"":""gobierno-nacional"",""sad"":106,""shares"":2456,""love"":322,""comment_count"":185,""haha"":855,""post_count"":105,""angry"":1820,""friendly_name"":""Gobierno Nacional""},{""wow"":1360,""like"":21532,""short_name"":""alcaldia"",""sad"":602,""shares"":5913,""love"":1270,""comment_count"":1320,""haha"":4177,""post_count"":178,""angry"":2751,""friendly_name"":""Alcaldía""},{""wow"":14,""like"":629,""short_name"":""sistema-justicia"",""sad"":5,""shares"":424,""love"":31,""comment_count"":75,""haha"":172,""post_count"":9,""angry"":433,""friendly_name"":""Sistema de Justicia""},{""wow"":57,""like"":1236,""short_name"":""supersociedades"",""sad"":9,""shares"":350,""love"":68,""comment_count"":11,""haha"":853,""post_count"":21,""angry"":41,""friendly_name"":""Supersociedades""},{""wow"":48,""like"":677,""short_name"":""iglesia-catolica"",""sad"":25,""shares"":161,""love"":48,""comment_count"":177,""haha"":142,""post_count"":15,""angry"":133,""friendly_name"":""Iglesia Católica""},{""wow"":28,""like"":565,""short_name"":""partidos-politicos"",""sad"":10,""shares"":296,""love"":11,""comment_count"":525,""haha"":138,""post_count"":18,""angry"":116,""friendly_name"":""Partidos Políticos""},{""wow"":8032,""like"":361572,""short_name"":""elecciones"",""sad"":5696,""shares"":76913,""love"":36170,""comment_count"":14441,""haha"":44617,""post_count"":1198,""angry"":29693,""friendly_name"":""Elecciones""},{""wow"":1047,""like"":28389,""short_name"":""procuraduria"",""sad"":574,""shares"":18221,""love"":1672,""comment_count"":565,""haha"":4077,""post_count"":211,""angry"":7007,""friendly_name"":""Procuraduría""},{""wow"":22,""like"":610,""short_name"":""superintendencia-financiera"",""sad"":2,""shares"":395,""love"":6,""comment_count"":9,""haha"":48,""post_count"":9,""angry"":15,""friendly_name"":""Superintendencia Financiera""},{""wow"":0,""like"":0,""short_name"":""secretaria-transparencia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Secretaría de Transparencia""},{""wow"":0,""like"":0,""short_name"":""uact"",""sad"":0,""shares"":0,""love"":0,""comment_count"":6,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""UACT""},{""wow"":647,""like"":13620,""short_name"":""contraloria"",""sad"":322,""shares"":18089,""love"":1242,""comment_count"":187,""haha"":791,""post_count"":76,""angry"":6495,""friendly_name"":""Contraloría""},{""wow"":60,""like"":1675,""short_name"":""fuerzas-armadas"",""sad"":116,""shares"":185,""love"":85,""comment_count"":499,""haha"":209,""post_count"":22,""angry"":95,""friendly_name"":""Fuerzas Armadas""},{""wow"":2402,""like"":16579,""short_name"":""onu"",""sad"":3078,""shares"":17060,""love"":394,""comment_count"":1103,""haha"":1070,""post_count"":152,""angry"":6607,""friendly_name"":""ONU""},{""wow"":963,""like"":34343,""short_name"":""cne"",""sad"":492,""shares"":15456,""love"":3934,""comment_count"":1222,""haha"":13447,""post_count"":142,""angry"":14744,""friendly_name"":""Consejo Nacional Electoral""},{""wow"":608,""like"":7757,""short_name"":""sindicatos"",""sad"":98,""shares"":2507,""love"":548,""comment_count"":1338,""haha"":837,""post_count"":81,""angry"":1067,""friendly_name"":""Sindicatos""}]","instituciones","activity_count",2017,10,,,,,,,,,,,
"ObjectId(""59f54daed7cfe832639f690e"")","[{""wow"":3205,""like"":32624,""short_name"":""fiscalia"",""sad"":1796,""shares"":26606,""love"":867,""comment_count"":771,""haha"":2914,""post_count"":215,""angry"":9492,""friendly_name"":""Fiscalía""},{""wow"":0,""like"":0,""short_name"":""pacto-global"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Pacto Global""},{""wow"":0,""like"":0,""short_name"":""transparencia-colombia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":1,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Transparencia por Colombia""},{""wow"":106,""like"":3483,""short_name"":""policia-nacional"",""sad"":25,""shares"":706,""love"":308,""comment_count"":204,""haha"":86,""post_count"":25,""angry"":78,""friendly_name"":""Policía Nacional""},{""wow"":73,""like"":1433,""short_name"":""sic"",""sad"":36,""shares"":907,""love"":28,""comment_count"":84,""haha"":126,""post_count"":31,""angry"":515,""friendly_name"":""SIC""},{""wow"":905,""like"":45354,""short_name"":""congreso"",""sad"":466,""shares"":16266,""love"":5270,""comment_count"":3053,""haha"":5307,""post_count"":198,""angry"":9936,""friendly_name"":""Congreso de la República""},{""wow"":0,""like"":6,""short_name"":""cea"",""sad"":0,""shares"":6,""love"":0,""comment_count"":14,""haha"":0,""post_count"":1,""angry"":0,""friendly_name"":""Centro de Estrategias Anticorrupción""},{""wow"":0,""like"":0,""short_name"":""iglesias-evangelicas"",""sad"":0,""shares"":0,""love"":0,""comment_count"":4,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Iglesias Cristianas Evangélicas""},{""wow"":174,""like"":10354,""short_name"":""gobierno-nacional"",""sad"":77,""shares"":3774,""love"":1033,""comment_count"":109,""haha"":454,""post_count"":59,""angry"":1125,""friendly_name"":""Gobierno Nacional""},{""wow"":258,""like"":9896,""short_name"":""alcaldia"",""sad"":99,""shares"":2390,""love"":832,""comment_count"":818,""haha"":659,""post_count"":72,""angry"":1474,""friendly_name"":""Alcaldía""},{""wow"":0,""like"":0,""short_name"":""sistema-justicia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":48,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Sistema de Justicia""},{""wow"":119,""like"":1051,""short_name"":""supersociedades"",""sad"":23,""shares"":881,""love"":15,""comment_count"":4,""haha"":81,""post_count"":13,""angry"":189,""friendly_name"":""Supersociedades""},{""wow"":573,""like"":47597,""short_name"":""iglesia-catolica"",""sad"":2315,""shares"":13497,""love"":5671,""comment_count"":1902,""haha"":4988,""post_count"":76,""angry"":2340,""friendly_name"":""Iglesia Católica""},{""wow"":58,""like"":4117,""short_name"":""partidos-politicos"",""sad"":78,""shares"":4301,""love"":158,""comment_count"":440,""haha"":315,""post_count"":20,""angry"":489,""friendly_name"":""Partidos Políticos""},{""wow"":2040,""like"":136381,""short_name"":""elecciones"",""sad"":940,""shares"":22074,""love"":11391,""comment_count"":5150,""haha"":16208,""post_count"":535,""angry"":6692,""friendly_name"":""Elecciones""},{""wow"":194,""like"":7224,""short_name"":""procuraduria"",""sad"":67,""shares"":5242,""love"":333,""comment_count"":215,""haha"":1479,""post_count"":97,""angry"":2072,""friendly_name"":""Procuraduría""},{""wow"":81,""like"":730,""short_name"":""superintendencia-financiera"",""sad"":8,""shares"":475,""love"":13,""comment_count"":8,""haha"":68,""post_count"":5,""angry"":159,""friendly_name"":""Superintendencia Financiera""},{""wow"":0,""like"":0,""short_name"":""secretaria-transparencia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":1,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Secretaría de Transparencia""},{""wow"":0,""like"":0,""short_name"":""uact"",""sad"":0,""shares"":0,""love"":0,""comment_count"":1,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""UACT""},{""wow"":155,""like"":2615,""short_name"":""contraloria"",""sad"":75,""shares"":2984,""love"":47,""comment_count"":109,""haha"":117,""post_count"":27,""angry"":933,""friendly_name"":""Contraloría""},{""wow"":172,""like"":7514,""short_name"":""fuerzas-armadas"",""sad"":39,""shares"":3109,""love"":609,""comment_count"":325,""haha"":879,""post_count"":15,""angry"":406,""friendly_name"":""Fuerzas Armadas""},{""wow"":1878,""like"":30333,""short_name"":""onu"",""sad"":908,""shares"":8165,""love"":1784,""comment_count"":431,""haha"":3233,""post_count"":173,""angry"":4637,""friendly_name"":""ONU""},{""wow"":207,""like"":8919,""short_name"":""cne"",""sad"":53,""shares"":3805,""love"":691,""comment_count"":123,""haha"":1391,""post_count"":40,""angry"":2244,""friendly_name"":""Consejo Nacional Electoral""},{""wow"":272,""like"":3053,""short_name"":""sindicatos"",""sad"":19,""shares"":1396,""love"":87,""comment_count"":357,""haha"":211,""post_count"":18,""angry"":438,""friendly_name"":""Sindicatos""}]","instituciones","activity_count",2017,9,,,,,,,,,,,
"ObjectId(""59f55684d7cfe832639f690f"")","[{""wow"":5970,""like"":76360,""short_name"":""fiscalia"",""sad"":1719,""shares"":55664,""love"":4783,""comment_count"":1785,""haha"":12999,""post_count"":577,""angry"":19217,""friendly_name"":""Fiscalía""},{""wow"":0,""like"":0,""short_name"":""pacto-global"",""sad"":0,""shares"":0,""love"":0,""comment_count"":2,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Pacto Global""},{""wow"":0,""like"":16,""short_name"":""transparencia-colombia"",""sad"":1,""shares"":8,""love"":1,""comment_count"":0,""haha"":3,""post_count"":3,""angry"":6,""friendly_name"":""Transparencia por Colombia""},{""wow"":437,""like"":4109,""short_name"":""policia-nacional"",""sad"":1396,""shares"":1231,""love"":161,""comment_count"":457,""haha"":160,""post_count"":69,""angry"":524,""friendly_name"":""Policía Nacional""},{""wow"":131,""like"":2865,""short_name"":""sic"",""sad"":8,""shares"":1070,""love"":125,""comment_count"":143,""haha"":242,""post_count"":37,""angry"":339,""friendly_name"":""SIC""},{""wow"":2349,""like"":53254,""short_name"":""congreso"",""sad"":1362,""shares"":28542,""love"":4794,""comment_count"":4839,""haha"":11179,""post_count"":352,""angry"":24088,""friendly_name"":""Congreso de la República""},{""wow"":0,""like"":0,""short_name"":""cea"",""sad"":0,""shares"":0,""love"":0,""comment_count"":12,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Centro de Estrategias Anticorrupción""},{""wow"":0,""like"":0,""short_name"":""iglesias-evangelicas"",""sad"":0,""shares"":0,""love"":0,""comment_count"":2,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Iglesias Cristianas Evangélicas""},{""wow"":235,""like"":7011,""short_name"":""gobierno-nacional"",""sad"":487,""shares"":2960,""love"":402,""comment_count"":252,""haha"":495,""post_count"":112,""angry"":1201,""friendly_name"":""Gobierno Nacional""},{""wow"":2155,""like"":24422,""short_name"":""alcaldia"",""sad"":1672,""shares"":8822,""love"":1052,""comment_count"":1509,""haha"":5292,""post_count"":215,""angry"":6887,""friendly_name"":""Alcaldía""},{""wow"":0,""like"":0,""short_name"":""sistema-justicia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":52,""haha"":0,""post_count"":1,""angry"":0,""friendly_name"":""Sistema de Justicia""},{""wow"":43,""like"":175,""short_name"":""supersociedades"",""sad"":7,""shares"":97,""love"":4,""comment_count"":8,""haha"":2,""post_count"":16,""angry"":2,""friendly_name"":""Supersociedades""},{""wow"":110,""like"":3193,""short_name"":""iglesia-catolica"",""sad"":69,""shares"":1640,""love"":217,""comment_count"":870,""haha"":666,""post_count"":30,""angry"":781,""friendly_name"":""Iglesia Católica""},{""wow"":84,""like"":3389,""short_name"":""partidos-politicos"",""sad"":71,""shares"":1438,""love"":143,""comment_count"":635,""haha"":1706,""post_count"":32,""angry"":2196,""friendly_name"":""Partidos Políticos""},{""wow"":2400,""like"":124066,""short_name"":""elecciones"",""sad"":1409,""shares"":44875,""love"":9748,""comment_count"":6419,""haha"":14239,""post_count"":720,""angry"":13588,""friendly_name"":""Elecciones""},{""wow"":675,""like"":12811,""short_name"":""procuraduria"",""sad"":240,""shares"":13599,""love"":407,""comment_count"":406,""haha"":1944,""post_count"":171,""angry"":2944,""friendly_name"":""Procuraduría""},{""wow"":44,""like"":632,""short_name"":""superintendencia-financiera"",""sad"":6,""shares"":401,""love"":12,""comment_count"":5,""haha"":56,""post_count"":18,""angry"":42,""friendly_name"":""Superintendencia Financiera""},{""wow"":0,""like"":17,""short_name"":""secretaria-transparencia"",""sad"":0,""shares"":4,""love"":1,""comment_count"":2,""haha"":8,""post_count"":6,""angry"":3,""friendly_name"":""Secretaría de Transparencia""},{""wow"":0,""like"":0,""short_name"":""uact"",""sad"":0,""shares"":0,""love"":0,""comment_count"":3,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""UACT""},{""wow"":758,""like"":9668,""short_name"":""contraloria"",""sad"":686,""shares"":8981,""love"":694,""comment_count"":241,""haha"":1319,""post_count"":112,""angry"":5548,""friendly_name"":""Contraloría""},{""wow"":2177,""like"":14978,""short_name"":""fuerzas-armadas"",""sad"":590,""shares"":6739,""love"":808,""comment_count"":580,""haha"":3971,""post_count"":43,""angry"":1181,""friendly_name"":""Fuerzas Armadas""},{""wow"":2658,""like"":24085,""short_name"":""onu"",""sad"":1421,""shares"":10884,""love"":1364,""comment_count"":1251,""haha"":6490,""post_count"":237,""angry"":3115,""friendly_name"":""ONU""},{""wow"":442,""like"":7725,""short_name"":""cne"",""sad"":137,""shares"":6827,""love"":293,""comment_count"":217,""haha"":3089,""post_count"":80,""angry"":7803,""friendly_name"":""Consejo Nacional Electoral""},{""wow"":185,""like"":4381,""short_name"":""sindicatos"",""sad"":71,""shares"":1963,""love"":306,""comment_count"":169,""haha"":282,""post_count"":33,""angry"":352,""friendly_name"":""Sindicatos""}]","instituciones","activity_count",2017,8,,,,,,,,,,,
"ObjectId(""59f55f44d7cfe832639f6910"")","[{""wow"":6806,""like"":108584,""short_name"":""fiscalia"",""sad"":2975,""shares"":77518,""love"":4084,""comment_count"":3272,""haha"":26230,""post_count"":731,""angry"":28556,""friendly_name"":""Fiscalía""},{""wow"":0,""like"":0,""short_name"":""pacto-global"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Pacto Global""},{""wow"":4,""like"":255,""short_name"":""transparencia-colombia"",""sad"":6,""shares"":165,""love"":7,""comment_count"":2,""haha"":50,""post_count"":4,""angry"":67,""friendly_name"":""Transparencia por Colombia""},{""wow"":297,""like"":5150,""short_name"":""policia-nacional"",""sad"":718,""shares"":2351,""love"":398,""comment_count"":433,""haha"":1617,""post_count"":73,""angry"":1935,""friendly_name"":""Policía Nacional""},{""wow"":93,""like"":1835,""short_name"":""sic"",""sad"":6,""shares"":895,""love"":167,""comment_count"":187,""haha"":8,""post_count"":11,""angry"":68,""friendly_name"":""SIC""},{""wow"":1959,""like"":71931,""short_name"":""congreso"",""sad"":1562,""shares"":35695,""love"":6090,""comment_count"":6074,""haha"":20460,""post_count"":348,""angry"":15212,""friendly_name"":""Congreso de la República""},{""wow"":0,""like"":1,""short_name"":""cea"",""sad"":0,""shares"":0,""love"":0,""comment_count"":23,""haha"":0,""post_count"":1,""angry"":0,""friendly_name"":""Centro de Estrategias Anticorrupción""},{""wow"":0,""like"":0,""short_name"":""iglesias-evangelicas"",""sad"":0,""shares"":0,""love"":0,""comment_count"":2,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Iglesias Cristianas Evangélicas""},{""wow"":72,""like"":2418,""short_name"":""gobierno-nacional"",""sad"":29,""shares"":2058,""love"":101,""comment_count"":160,""haha"":423,""post_count"":107,""angry"":376,""friendly_name"":""Gobierno Nacional""},{""wow"":1166,""like"":25935,""short_name"":""alcaldia"",""sad"":669,""shares"":9326,""love"":2715,""comment_count"":1335,""haha"":3596,""post_count"":206,""angry"":3418,""friendly_name"":""Alcaldía""},{""wow"":0,""like"":20,""short_name"":""sistema-justicia"",""sad"":0,""shares"":3,""love"":1,""comment_count"":80,""haha"":0,""post_count"":2,""angry"":0,""friendly_name"":""Sistema de Justicia""},{""wow"":246,""like"":1902,""short_name"":""supersociedades"",""sad"":12,""shares"":2905,""love"":33,""comment_count"":11,""haha"":391,""post_count"":22,""angry"":107,""friendly_name"":""Supersociedades""},{""wow"":874,""like"":7587,""short_name"":""iglesia-catolica"",""sad"":330,""shares"":5414,""love"":375,""comment_count"":1021,""haha"":1172,""post_count"":44,""angry"":596,""friendly_name"":""Iglesia Católica""},{""wow"":5,""like"":502,""short_name"":""partidos-politicos"",""sad"":6,""shares"":55,""love"":25,""comment_count"":525,""haha"":22,""post_count"":17,""angry"":101,""friendly_name"":""Partidos Políticos""},{""wow"":1807,""like"":127991,""short_name"":""elecciones"",""sad"":4913,""shares"":29461,""love"":10555,""comment_count"":6510,""haha"":14675,""post_count"":491,""angry"":9051,""friendly_name"":""Elecciones""},{""wow"":618,""like"":11516,""short_name"":""procuraduria"",""sad"":174,""shares"":6471,""love"":589,""comment_count"":414,""haha"":1339,""post_count"":160,""angry"":1701,""friendly_name"":""Procuraduría""},{""wow"":160,""like"":1005,""short_name"":""superintendencia-financiera"",""sad"":23,""shares"":522,""love"":42,""comment_count"":19,""haha"":258,""post_count"":13,""angry"":49,""friendly_name"":""Superintendencia Financiera""},{""wow"":1,""like"":42,""short_name"":""secretaria-transparencia"",""sad"":1,""shares"":458,""love"":0,""comment_count"":1,""haha"":78,""post_count"":2,""angry"":15,""friendly_name"":""Secretaría de Transparencia""},{""wow"":0,""like"":0,""short_name"":""uact"",""sad"":0,""shares"":0,""love"":0,""comment_count"":4,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""UACT""},{""wow"":485,""like"":4560,""short_name"":""contraloria"",""sad"":111,""shares"":4792,""love"":177,""comment_count"":187,""haha"":238,""post_count"":76,""angry"":2180,""friendly_name"":""Contraloría""},{""wow"":269,""like"":17538,""short_name"":""fuerzas-armadas"",""sad"":163,""shares"":8817,""love"":1436,""comment_count"":484,""haha"":1508,""post_count"":43,""angry"":759,""friendly_name"":""Fuerzas Armadas""},{""wow"":974,""like"":24522,""short_name"":""onu"",""sad"":1155,""shares"":14363,""love"":1868,""comment_count"":1687,""haha"":4828,""post_count"":266,""angry"":4515,""friendly_name"":""ONU""},{""wow"":992,""like"":20415,""short_name"":""cne"",""sad"":1162,""shares"":19477,""love"":1482,""comment_count"":425,""haha"":3899,""post_count"":114,""angry"":10357,""friendly_name"":""Consejo Nacional Electoral""},{""wow"":656,""like"":4435,""short_name"":""sindicatos"",""sad"":450,""shares"":1833,""love"":406,""comment_count"":208,""haha"":1168,""post_count"":26,""angry"":1575,""friendly_name"":""Sindicatos""}]","instituciones","activity_count",2017,7,,,,,,,,,,,
"ObjectId(""59f56826d7cfe832639f6911"")","[{""wow"":13213,""like"":122318,""short_name"":""fiscalia"",""sad"":11606,""shares"":72207,""love"":6187,""comment_count"":2715,""haha"":15246,""post_count"":707,""angry"":38092,""friendly_name"":""Fiscalía""},{""wow"":3,""like"":12,""short_name"":""pacto-global"",""sad"":0,""shares"":10,""love"":1,""comment_count"":0,""haha"":0,""post_count"":2,""angry"":4,""friendly_name"":""Pacto Global""},{""wow"":0,""like"":0,""short_name"":""transparencia-colombia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Transparencia por Colombia""},{""wow"":1364,""like"":11454,""short_name"":""policia-nacional"",""sad"":4867,""shares"":10066,""love"":475,""comment_count"":554,""haha"":2355,""post_count"":105,""angry"":6837,""friendly_name"":""Policía Nacional""},{""wow"":275,""like"":3677,""short_name"":""sic"",""sad"":13,""shares"":1091,""love"":181,""comment_count"":196,""haha"":84,""post_count"":29,""angry"":93,""friendly_name"":""SIC""},{""wow"":3856,""like"":105084,""short_name"":""congreso"",""sad"":1840,""shares"":91296,""love"":8257,""comment_count"":11355,""haha"":11559,""post_count"":367,""angry"":28186,""friendly_name"":""Congreso de la República""},{""wow"":0,""like"":0,""short_name"":""cea"",""sad"":0,""shares"":0,""love"":0,""comment_count"":20,""haha"":0,""post_count"":1,""angry"":0,""friendly_name"":""Centro de Estrategias Anticorrupción""},{""wow"":0,""like"":0,""short_name"":""iglesias-evangelicas"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Iglesias Cristianas Evangélicas""},{""wow"":462,""like"":13953,""short_name"":""gobierno-nacional"",""sad"":293,""shares"":8151,""love"":901,""comment_count"":420,""haha"":1140,""post_count"":181,""angry"":2456,""friendly_name"":""Gobierno Nacional""},{""wow"":2246,""like"":41506,""short_name"":""alcaldia"",""sad"":4832,""shares"":20707,""love"":3459,""comment_count"":1889,""haha"":9071,""post_count"":204,""angry"":6876,""friendly_name"":""Alcaldía""},{""wow"":15,""like"":659,""short_name"":""sistema-justicia"",""sad"":3,""shares"":368,""love"":35,""comment_count"":93,""haha"":44,""post_count"":3,""angry"":107,""friendly_name"":""Sistema de Justicia""},{""wow"":48,""like"":843,""short_name"":""supersociedades"",""sad"":5,""shares"":417,""love"":16,""comment_count"":6,""haha"":11,""post_count"":24,""angry"":13,""friendly_name"":""Supersociedades""},{""wow"":217,""like"":8799,""short_name"":""iglesia-catolica"",""sad"":624,""shares"":2903,""love"":751,""comment_count"":426,""haha"":1914,""post_count"":47,""angry"":1691,""friendly_name"":""Iglesia Católica""},{""wow"":35,""like"":1106,""short_name"":""partidos-politicos"",""sad"":12,""shares"":339,""love"":70,""comment_count"":543,""haha"":454,""post_count"":25,""angry"":368,""friendly_name"":""Partidos Políticos""},{""wow"":3922,""like"":205168,""short_name"":""elecciones"",""sad"":7412,""shares"":47441,""love"":16395,""comment_count"":10090,""haha"":24876,""post_count"":877,""angry"":22965,""friendly_name"":""Elecciones""},{""wow"":2118,""like"":41601,""short_name"":""procuraduria"",""sad"":7719,""shares"":21181,""love"":3003,""comment_count"":796,""haha"":9429,""post_count"":256,""angry"":7697,""friendly_name"":""Procuraduría""},{""wow"":174,""like"":1949,""short_name"":""superintendencia-financiera"",""sad"":7,""shares"":3117,""love"":24,""comment_count"":9,""haha"":168,""post_count"":16,""angry"":227,""friendly_name"":""Superintendencia Financiera""},{""wow"":0,""like"":0,""short_name"":""secretaria-transparencia"",""sad"":0,""shares"":0,""love"":0,""comment_count"":0,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""Secretaría de Transparencia""},{""wow"":0,""like"":0,""short_name"":""uact"",""sad"":0,""shares"":0,""love"":0,""comment_count"":9,""haha"":0,""post_count"":0,""angry"":0,""friendly_name"":""UACT""},{""wow"":526,""like"":8720,""short_name"":""contraloria"",""sad"":264,""shares"":13050,""love"":457,""comment_count"":333,""haha"":2670,""post_count"":93,""angry"":5066,""friendly_name"":""Contraloría""},{""wow"":251,""like"":8851,""short_name"":""fuerzas-armadas"",""sad"":530,""shares"":1968,""love"":787,""comment_count"":622,""haha"":665,""post_count"":47,""angry"":506,""friendly_name"":""Fuerzas Armadas""},{""wow"":3605,""like"":79992,""short_name"":""onu"",""sad"":1869,""shares"":40733,""love"":10620,""comment_count"":3481,""haha"":33767,""post_count"":391,""angry"":8868,""friendly_name"":""ONU""},{""wow"":265,""like"":5998,""short_name"":""cne"",""sad"":98,""shares"":4009,""love"":795,""comment_count"":218,""haha"":1533,""post_count"":94,""angry"":3279,""friendly_name"":""Consejo Nacional Electoral""},{""wow"":912,""like"":13597,""short_name"":""sindicatos"",""sad"":170,""shares"":7067,""love"":957,""comment_count"":602,""haha"":944,""post_count"":67,""angry"":1525,""friendly_name"":""Sindicatos""}]","instituciones","activity_count",2017,6,,,,,,,,,,,
